Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC_SOFFIT_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_DOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC:Zone Air Temperature [C](Hourly),ATTIC:Zone Air System Sensible Heating Rate [W](Hourly),ATTIC:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air System Sensible Heating Rate [W](Hourly),CORE_ZN:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 08/19  12:00:00,25.349999999999998,154.4276737261592,154.4276737261592,154.4276737261592,154.4276737261592,776.955370384704,639.578315035958,869.0533589635979,731.6763036148521,368.53711190758173,485.2438501959262,399.1105344480477,399.1050935560743,399.1050935560743,399.1050935560743,399.1050935560745,399.1105341653269,156.09842941612195,157.0767180556265,157.07127716365295,157.07127716365295,157.07671777290594,150.85359079947398,157.0767180556264,157.07127716365295,157.07127716365295,157.07127716365295,157.07127716365295,157.0767177729059,150.92082022348438,157.0767180556265,157.07127716365295,157.07127716365295,157.0767177729059,46.77941001868129,0.0,0.0,24.795630534599216,0.0,0.0,25.99999999999997,0.0,402.3127244731216,26.0,0.0,120.45089930818915,25.050502170339755,0.0,0.0,25.55337096130376,0.0,0.0,0.0,0.0,0.0,3385317.6723735197,0.0,825153.9115775144,0.0,0.0,0.0,0.0,4210471.583951034,0.0 
 08/19  13:00:00,25.599999999999998,130.0187447409106,130.0187447409106,130.0187447409106,130.0187447409106,606.4610286925355,553.8682621365227,714.7695068620692,662.1767403060566,309.53987510496546,398.9704302289029,335.64153919521135,335.63181695517807,335.63181695517807,335.63181695517807,335.6318169551782,335.6415386900224,157.76444039883498,166.94751887805467,166.93779663802135,166.93779663802135,166.947518372866,157.72567966676996,166.94751887805458,166.93779663802135,166.9377966380213,166.9377966380213,166.9377966380213,166.94751837286597,176.6640685594,170.5334194840056,170.52369724397226,170.52369724397226,170.5334189788169,46.624318145803976,0.0,0.0,24.989110764881406,0.0,0.0,26.0,0.0,520.3509961074898,26.0,0.0,190.98857167184437,25.30767251191163,0.0,0.0,25.825160316702398,0.0,0.0,0.0,0.0,0.0,4059594.406030299,0.0,1379088.8942967267,0.0,0.0,0.0,0.0,5438683.300327025,0.0 
 08/19  14:00:00,25.89166666666667,119.41690902723343,119.41690902723343,119.41690902723343,119.41690902723343,515.9442522967801,514.0718581646892,652.3136355885498,650.4412414564589,275.56344130073126,350.93425350970534,293.7302242086009,293.72083281425415,293.72083281425415,293.72083281425415,293.72083281425427,293.73022372060336,148.1267066625923,156.93978184039568,156.93039044604896,156.93039044604896,156.93978135239846,148.08939664820338,156.9397818403956,156.93039044604896,156.93039044604896,156.93039044604896,156.93039044604896,156.93978135239843,275.15347361340855,286.6828792891833,286.6734878948366,286.6734878948366,286.68287880118606,45.051200802303605,0.0,0.0,25.15862706037758,0.0,0.0,26.0,0.0,576.9817673990723,26.0,0.0,248.7807562986627,25.52083869374292,0.0,0.0,25.999988877694463,0.0,157.68819454416533,0.0,0.0,0.0,4230337.488324917,0.0,1809405.4671122434,0.0,0.0,0.0,1424796.65892872,7464539.614365879,0.0 
 08/19  15:00:00,26.099999999999998,90.4381813277811,90.4381813277811,90.4381813277811,90.4381813277811,367.70489682611475,402.3793031184712,481.33232676750913,516.0067330598657,198.5236239498421,243.2975624012953,205.20326012298509,205.19330745558614,205.19330745558614,205.19330745558614,205.19330745558622,205.20325960582275,129.96155735557014,138.86483093606782,138.85487826866884,138.85487826866884,138.8648304189056,129.92301722286655,138.8648309360677,138.85487826866884,138.85487826866884,138.85487826866884,138.85487826866884,138.8648304189056,300.15000397774025,359.46987232346663,359.4599196560677,359.4599196560677,359.46987180630435,42.91138529545276,0.0,0.0,25.30522756750535,0.0,0.0,26.00000000000001,0.0,498.80266695492566,26.00000000000001,0.0,281.32058592456934,25.67913254461678,0.0,0.0,26.00000000000001,0.0,368.69932443184865,0.0,0.0,0.0,3568436.93986227,0.0,2035887.8155108702,0.0,0.0,0.0,3010967.2133542104,8615291.968727352,0.0 
 08/19  16:00:00,25.808333333333334,66.44483843068126,66.44483843068126,66.44483843068126,66.44483843068126,255.3261284379961,306.1376328356183,341.5093447341078,392.3208491317301,132.12904455928322,152.89512416219998,132.49626387414432,129.52027280016432,129.52027280016432,129.52027280016432,129.52027280016435,129.52987965086072,106.60247361715973,114.78653187758874,114.77692452767347,114.77692452767347,114.78653137837,106.56621035954784,114.78653187758867,114.77692452767347,114.77692452767347,114.77692452767347,114.77692452767347,114.78653137836999,283.72838840940227,331.1960975855731,331.1864902356578,331.1864902356578,331.1960970863543,38.53059029198033,0.0,0.0,24.074337835467777,0.0,0.0,25.269508148719243,0.0,0.0,25.396856309194646,0.0,0.0,24.565720566518824,0.0,0.0,25.741586204214496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  17:00:00,25.25,38.904184742947386,38.904184742947386,38.904184742947386,38.904184742947386,146.42175538538135,185.82854554705946,191.309782803177,230.71657296485515,70.7485759438939,79.98658416999713,79.74186848774404,75.88802321013854,75.88802321013854,75.88802321013854,75.88802321013854,75.89538028996247,69.90754429461002,75.89538067227222,75.88802321013854,75.88802321013854,75.89538028996253,69.92539759909525,75.89538067227217,75.88802321013854,75.88802321013854,75.88802321013854,75.88802321013854,76.13651499518552,187.8500233963986,209.0552920281999,209.04793456606623,209.04793456606623,209.0552916458902,34.5099900126817,0.0,0.0,23.385288076560425,0.0,0.0,24.604483053951295,0.0,0.0,24.841985089555987,0.0,0.0,23.886156424018285,0.0,0.0,25.17128539106245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  18:00:00,24.650000000000002,17.115947794235463,17.115947794235463,17.115947794235463,17.115947794235463,65.54973048543447,85.51834847491183,80.31878189731432,106.78485382110482,32.74018939812357,37.67707982794371,36.013491818014366,36.009776596435195,36.009776596435195,36.009776596435195,36.009776596435195,36.013491624963365,33.0384702583923,36.01349181801437,36.009776596435195,36.009776596435195,36.0134916249634,38.119179232828934,41.25016166557189,41.24644644399274,41.24644644399273,41.24644644399273,41.28424706176275,43.733414868995474,103.84157288723388,111.41629759629863,111.41258237471943,111.41258237471943,111.41629740324764,30.614758399998113,0.0,0.0,23.065753549879275,0.0,0.0,24.18246228121294,0.0,0.0,24.452766611267208,0.0,0.0,23.50139543006674,0.0,0.0,24.618108436899536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  19:00:00,24.10833333333333,3.4822256042852566,3.4822256042852566,3.4822256042852566,3.4822256042852566,15.161116847970808,17.79996418393517,15.447172355074002,21.87965997362889,7.162739010794181,8.30015949243291,7.913362843464822,7.912499026673392,7.912499026673392,7.912499026673392,7.912499026673392,7.91336279857902,7.231466818409058,7.913362843464822,7.912499026673392,7.912499026673392,7.913362798579029,11.127675895207238,12.16778107731349,12.16691726052207,12.16691726052207,12.16691726052207,12.16691726052207,12.167781032427705,23.999055645321814,25.057112718670567,25.056248901879133,25.056248901879133,25.05711267378477,27.313902754381772,0.0,0.0,22.84700100988861,0.0,0.0,23.85078490956929,0.0,0.0,24.138399780551666,0.0,0.0,23.213814470732924,0.0,0.0,24.14425775093137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  20:00:00,23.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.187194223983123,0.0,0.0,22.671317821068936,0.0,0.0,23.602596833529635,0.0,0.0,23.89666644247461,0.0,0.0,22.991144958468002,0.0,0.0,23.7917652141882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  21:00:00,23.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.223263206117824,0.0,0.0,22.53486530100719,0.0,0.0,23.42894857860058,0.0,0.0,23.71934246777576,0.0,0.0,22.84286197449124,0.0,0.0,23.587738840284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  22:00:00,23.008333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.640609590354657,0.0,0.0,22.413798399181356,0.0,0.0,23.272407820706253,0.0,0.0,23.55691523037881,0.0,0.0,22.714193923528637,0.0,0.0,23.42278957219409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  23:00:00,22.15833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.995859281983,0.0,0.0,22.295256321607212,0.0,0.0,23.108529009415843,0.0,0.0,23.387377919183933,0.0,0.0,22.58038656187252,0.0,0.0,23.257752693710128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  24:00:00,20.708333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.027215475592453,0.0,0.0,22.16574274476793,0.0,0.0,22.914162927332182,0.0,0.0,23.189267654954325,0.0,0.0,22.419427446558387,0.0,0.0,23.065585879741747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  01:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.028976565851902,0.0,0.0,22.038702908067748,0.0,0.0,22.72764536842484,0.0,0.0,22.998697635401737,0.0,0.0,22.26369295520225,0.0,0.0,22.880600349471546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  02:00:00,20.641666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.767364418257753,0.0,0.0,21.935610241465465,0.0,0.0,22.600375985026464,0.0,0.0,22.863031160320432,0.0,0.0,22.159241381641298,0.0,0.0,22.750153693222302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  03:00:00,21.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98932931880345,0.0,0.0,21.841285531752675,0.0,0.0,22.491476507116726,0.0,0.0,22.743952570679117,0.0,0.0,22.070104433598654,0.0,0.0,22.63614747862054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  04:00:00,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.148027577635737,0.0,0.0,21.74593834681752,0.0,0.0,22.378486202094553,0.0,0.0,22.621733621264884,0.0,0.0,21.976044653110808,0.0,0.0,22.518571013565985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  05:00:00,21.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37418328245207,0.0,0.0,21.653647712909613,0.0,0.0,22.27005544894958,0.0,0.0,22.503822050915034,0.0,0.0,21.885371724892646,0.0,0.0,22.404972039082818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  06:00:00,21.700000000000003,6.628881304437701,6.628881304437701,6.628881304437701,6.628881304437701,41.80099692127407,33.280221840291944,29.6190650924642,27.70406578317186,13.46083404023338,15.546116124934414,14.841841922952975,14.84026909681018,14.84026909681018,14.84026909681018,14.84026909681018,14.841841841225504,45.76845396062982,47.924795912170204,47.92322308602741,47.92322308602741,47.92479583044275,18.859983210184215,21.004382841754747,20.946641149538994,20.94664114953899,20.94664114953899,20.94664114953899,20.948213893954332,13.586827060745668,14.841841922952975,14.84026909681018,14.84026909681018,14.841841841225516,21.392315675303905,0.0,0.0,21.55995878404147,0.0,0.0,22.161340656441862,0.0,0.0,22.438671711984643,0.0,0.0,21.802065001772295,0.0,0.0,22.290603542974065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  07:00:00,21.991666666666664,21.705995207949496,21.705995207949496,21.705995207949496,21.705995207949496,130.80211041236385,105.276706038981,102.88355491433732,82.30928793082154,41.22370457763767,47.34047571257366,45.26259516181296,45.257954718016144,45.257954718016144,45.257954718016144,45.257954718016144,45.541840087720935,120.31995017667514,129.6876305713391,129.68299012754224,129.68299012754224,129.6876303302116,43.45431062240217,49.16073905730982,46.920763955726905,46.73065560787246,46.73065560787246,46.73065560787246,46.73529581054175,41.541267214585126,45.26259516181296,45.257954718016144,45.257954718016144,45.26259492068544,21.932919318018676,0.0,0.0,21.489702718711083,0.0,0.0,22.14183964042321,0.0,0.0,22.589576627853706,0.0,0.0,21.78686787762433,0.0,0.0,22.251386530544185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  08:00:00,22.55,36.516691005047925,36.516691005047925,36.516691005047925,36.516691005047925,192.5703894096955,172.46446345602018,177.62201579598334,157.516089842308,74.41048428864318,86.23917369764088,79.99796924305386,79.9895848797712,79.9895848797712,79.9895848797712,79.9895848797712,81.66577215565292,119.8159300364109,133.53610884599354,133.52772448271085,133.52772448271085,133.53610841032383,71.51232205956636,78.16108631110764,78.15270194782502,78.15270194782501,78.15270194782501,78.15270194782501,78.16108587543796,71.54276919588908,78.16108631110767,78.15270194782501,78.15270194782501,78.16108587543796,24.152013202290323,0.0,0.0,23.123775538448047,35.17096733536044,0.0,23.7063977631621,0.0,0.0,24.05734342806637,0.0,0.0,23.355953914827552,0.0,0.0,23.728255812243034,0.0,0.0,129006.96295716954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129006.96295716954 
 08/20  09:00:00,23.733333333333334,68.9891550414173,68.9891550414173,68.9891550414173,68.9891550414173,375.5472607341824,317.04212251133856,347.7618075353744,289.2566693125305,148.3087661117122,177.1910910470741,158.5154101744586,158.50271633882295,158.50271633882295,158.50271633882295,158.50271633882298,158.5628177273733,230.93079769915406,268.6794305823141,268.66673674667845,268.66673674667845,268.67942992271486,121.96634056579462,132.36680977707348,132.35411594143795,132.35411594143793,132.35411594143793,132.35411594143793,132.36680911747428,122.01320109444413,132.36680977707354,132.35411594143793,132.35411594143793,132.36680911747428,28.339001307976645,0.0,0.0,23.759883980362037,0.0,0.0,24.56381006372692,0.0,0.0,24.99279677567233,0.0,0.0,24.134487869075617,0.0,0.0,24.491291195714826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  10:00:00,25.391666666666666,90.88546386135708,90.88546386135708,90.88546386135708,90.88546386135708,495.4533383514693,400.0989888027882,479.4671002759347,384.11275072725357,212.51774143228963,265.9471707926677,231.89096859485718,231.8793822880057,231.8793822880057,231.8793822880057,231.8793822880057,231.8909679928074,260.2724425009318,301.36184839605374,301.35026208920226,301.35026208920226,301.3618477940042,137.79521787441706,147.89929801036388,147.88771170351242,147.88771170351242,147.88771170351242,147.88771170351242,147.89929740831437,137.8393860723713,147.899298010364,147.88771170351242,147.88771170351242,147.8992974083143,32.815758063843006,0.0,0.0,24.165004722275736,0.0,0.0,25.232309976271768,0.0,0.0,25.635128274550553,0.0,0.0,24.63056232143438,0.0,0.0,24.990667992982804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  11:00:00,26.45,136.85669707731122,136.85669707731122,136.85669707731122,136.85669707731122,726.275668609091,572.5153075569575,750.9364523395376,597.1760912874043,336.495937896292,439.4202764277497,373.92621671176124,373.91656175721226,373.91656175721226,373.91656175721226,373.9165617572123,373.92621621006856,271.70639247181805,261.95116608882296,261.94151113427387,261.94151113427387,261.95116558713056,162.80802701099637,172.07860931781786,172.06895436326886,172.06895436326886,172.06895436326886,172.06895436326886,172.07860881612564,162.84677669716356,172.07860931781798,172.06895436326886,172.06895436326886,172.07860881612558,38.948672437629796,0.0,0.0,24.483727397446376,0.0,0.0,25.928757110479463,0.0,164.769700855456,25.994931993987773,0.0,29.274826248307935,25.034327281063398,0.0,0.0,25.409722914095937,0.0,0.0,0.0,0.0,0.0,1829104.6253196103,0.0,326179.48055014235,0.0,0.0,0.0,0.0,2155284.105869753,0.0 
 08/20  12:00:00,27.34166666666667,124.86637765915124,124.86637765915124,124.86637765915124,124.86637765915124,617.4387804423036,523.6517436063122,685.0656694308583,591.278632594867,313.7391712411383,409.8843917681035,351.5620944682774,351.55239573579667,351.55239573579667,351.55239573579667,351.55239573579684,351.56209396430995,158.41307251064293,164.19512492368278,164.18542619120203,164.18542619120203,164.1951244197156,154.99231163948798,164.1951249236827,164.18542619120203,164.18542619120203,164.18542619120203,164.18542619120203,164.19512441971554,155.0905542616031,164.19512492368278,164.18542619120203,164.18542619120203,164.19512441971554,42.527251709660284,0.0,0.0,24.68125003593117,0.0,0.0,25.999999999999957,0.0,431.2181329402395,25.98512739524811,0.0,29.84700982556404,25.269291437633502,0.0,0.0,25.663330544737434,0.0,0.0,0.0,0.0,0.0,4538424.00045086,0.0,349200.9922211835,0.0,0.0,0.0,0.0,4887624.992672043,0.0 
 08/20  13:00:00,28.441666666666666,141.20536606338956,141.20536606338956,141.20536606338956,141.20536606338956,649.867707937929,585.3217107635263,780.2980302489303,715.7520330745277,354.8091499611532,466.8279889330452,397.31704066781384,397.3081006933682,397.3081006933682,397.3081006933682,397.30810069336843,397.3170402032731,163.2541753350707,172.05691242393058,172.04797244948483,172.04797244948483,172.05691195939008,163.21771221286514,172.0569124239305,172.04797244948483,172.04797244948477,172.04797244948477,172.04797244948477,172.05691195939008,187.2724228709719,177.319346847185,177.3104068727392,177.3104068727392,177.31934638264445,44.890747331981174,0.0,0.0,24.9670163972237,0.0,0.0,26.0,0.0,822.8956373554516,26.0,0.0,169.8497777369071,25.605961036524018,0.0,0.0,25.961149206061634,0.0,39.23044319466247,0.0,0.0,0.0,7472308.663797744,0.0,1916515.1057235799,0.0,0.0,0.0,464467.7827698657,9853291.552291188,0.0 
 08/20  14:00:00,28.258333333333336,108.47912915084731,108.47912915084731,108.47912915084731,108.47912915084731,475.6082603486622,472.44720630666075,576.0576287043546,572.8965746623531,258.79520630483233,327.84755280589826,285.83516269532987,285.82201539228123,285.82201539228123,285.82201539228123,285.82201539228134,285.83516201216725,159.304448781735,170.730419494335,170.71727219128638,170.71727219128638,170.73041881117263,159.25430537653924,170.7304194943349,170.71727219128638,170.71727219128636,170.71727219128636,170.71727219128636,170.73041881117263,253.46822040109234,270.59350307237196,270.58035576932326,270.58035576932326,270.5935023892095,45.469123179534904,0.0,0.0,25.18044491134655,0.0,0.0,26.0,0.0,758.0230737234857,26.0,0.0,246.9903999728787,25.869740059680414,0.0,0.0,25.999999999999996,0.0,250.69874112913644,0.0,0.0,0.0,5978980.196657389,0.0,2533384.747472792,0.0,0.0,0.0,2757312.7455181438,11269677.689648326,0.0 
